Symbol,RSI,Days,AR,MD
IVV,80,19,3.953297291,1.391591754
IVV,80,20,3.954538463,1.39157865
IVV,81,5,10.58134772,29.67435714
IVV,81,6,9.58257684,25.86578102
IVV,81,7,11.94450386,21.59261181
IVV,81,8,12.51858089,14.44818664
IVV,81,9,14.21493175,9.131629718
IVV,81,10,12.74497449,7.005348523
IVV,81,11,9.304523049,4.686728123
IVV,81,12,8.386002338,4.686713853
IVV,81,13,7.374030043,4.686742617
IVV,81,14,5.955137958,4.686805827
IVV,81,15,5.163805094,4.686709155
IVV,81,16,3.948134953,1.391658838
IVV,81,17,3.906767699,1.391662339
IVV,81,18,3.907990026,1.391650256
IVV,81,19,3.90914564,1.391650256
IVV,81,20,3.911965738,1.391582798
IVV,82,5,8.869279767,28.37161239
IVV,82,6,9.269774326,33.51798885
IVV,82,7,12.63106591,12.89664859
IVV,82,8,12.89020013,13.07938223
IVV,82,9,13.38308021,6.784790088
IVV,82,10,10.11738066,6.125044655
IVV,82,11,8.383476118,4.686713853
IVV,82,12,7.566024263,3.504779934
IVV,82,13,6.310177782,3.702990028
IVV,82,14,5.626759486,1.391628529
IVV,82,15,3.906121238,1.391673788
IVV,82,16,3.905617963,1.391662339
IVV,82,17,3.905181448,1.391637701
IVV,82,18,3.907990026,1.391650256
IVV,82,19,3.048011675,1.391655199
IVV,82,20,2.582338924,0.388419457
IVV,83,5,8.331137758,26.48750329
IVV,83,6,11.00293005,21.95450084
IVV,83,7,12.64508597,16.39965477
IVV,83,8,14.11414403,9.131626551
IVV,83,9,11.66124007,7.005354642
IVV,83,10,9.319591314,3.504798009
IVV,83,11,7.650502153,3.504730202
IVV,83,12,6.45803189,3.702990028
IVV,83,13,5.659417249,1.391596563
IVV,83,14,3.904963386,1.391673788
IVV,83,15,3.904531773,1.391649158
IVV,83,16,3.904027697,1.391637701
IVV,83,17,2.576789602,0.388588589
IVV,83,18,2.579186993,0.388504199
IVV,83,19,2.254402279,0.388504199
IVV,83,20,2.2567008,0.388419457
IVV,84,5,11.40215492,31.69632807
IVV,84,6,12.77642713,18.11126945
IVV,84,7,13.6504091,13.07938223
IVV,84,8,11.32047716,6.784810393
IVV,84,9,10.1178667,3.504723385
IVV,84,10,7.814481592,3.504804975
IVV,84,11,6.430909718,3.702990028
IVV,84,12,5.657733237,1.39167053
IVV,84,13,3.902154877,1.391662339
IVV,84,14,3.432101978,0.388504199
IVV,84,15,2.576916228,0.388504199
IVV,84,16,2.250795646,0.388588589
IVV,84,17,2.251450023,0.388588589
IVV,84,18,2.253746646,0.388504199
IVV,84,19,2.254402279,0.388504199
IVV,84,20,2.2567008,0.388419457
IVV,85,5,11.42525088,24.85075178
IVV,85,6,14.26262816,16.39966421
IVV,85,7,13.87893171,9.131626551
IVV,85,8,11.13735919,7.266001939
IVV,85,9,8.581601931,3.504713551
IVV,85,10,7.381418199,3.504770845
IVV,85,11,5.460249046,0.407207207
IVV,85,12,3.428436246,0.388588589
IVV,85,13,2.248812806,0.388588589
IVV,85,14,2.251105944,0.388504199
IVV,85,15,2.251765539,0.388504199
IVV,85,16,2.250795646,0.388588589
IVV,85,17,2.251450023,0.388588589
IVV,85,18,2.253746646,0.388504199
IVV,85,19,1.291916211,0.388504199
IVV,85,20,1.293915348,0.388419457
IVV,86,5,13.03113323,21.16828996
IVV,86,6,12.76678781,17.11713522
IVV,86,7,11.45210814,7.046158982
IVV,86,8,9.766011117,3.504723385
IVV,86,9,7.264705113,3.504804975
IVV,86,10,5.094256452,1.319804555
IVV,86,11,3.099959188,0.388588589
IVV,86,12,2.248159967,0.388588589
IVV,86,13,2.248812806,0.388588589
IVV,86,14,2.251105944,0.388504199
IVV,86,15,2.251765539,0.388504199
IVV,86,16,2.250795646,0.388588589
IVV,86,17,1.28954773,0.388588589
IVV,86,18,1.291539116,0.388504199
IVV,86,19,1.291916211,0.388504199
IVV,86,20,1.293915348,0.388419457
IVV,87,5,13.14252242,17.89833998
IVV,87,6,10.6336713,9.9746326
IVV,87,7,10.15443203,7.266006727
IVV,87,8,7.706654285,3.504804975
IVV,87,9,4.736817006,1.319804555
IVV,87,10,2.593786148,0.407118774
IVV,87,11,2.247502012,0.388588589
IVV,87,12,2.248159967,0.388588589
IVV,87,13,2.248812806,0.388588589
IVV,87,14,2.251105944,0.388504199
IVV,87,15,1.290415356,0.388504199
IVV,87,16,1.289171549,0.388588589
IVV,87,17,1.28954773,0.388588589
IVV,87,18,1.291539116,0.388504199
IVV,87,19,1.291916211,0.388504199
IVV,87,20,1.293915348,0.388419457
IVV,88,5,12.54030867,20.55578657
IVV,88,6,11.04671936,7.046076443
IVV,88,7,9.23425543,3.504784009
IVV,88,8,5.057189458,3.702979093
IVV,88,9,2.628740974,0.407118774
IVV,88,10,2.248471424,0.388504199
IVV,88,11,2.247502012,0.388588589
IVV,88,12,2.248159967,0.388588589
IVV,88,13,1.288044322,0.388588589
IVV,88,14,1.290032935,0.388504199
IVV,88,15,1.290415356,0.388504199
IVV,88,16,1.289171549,0.388588589
IVV,88,17,1.28954773,0.388588589
IVV,88,18,1.291539116,0.388504199
IVV,88,19,1.291916211,0.388504199
IVV,88,20,1.293915348,0.388419457
IVV,89,5,10.5823666,14.15662483
IVV,89,6,9.753511793,7.266018302
IVV,89,7,6.886183013,3.702942486
IVV,89,8,2.604457299,0.407118774
IVV,89,9,2.248471424,0.388504199
IVV,89,10,2.248471424,0.388504199
IVV,89,11,1.287293931,0.388588589
IVV,89,12,1.287669017,0.388588589
IVV,89,13,1.288044322,0.388588589
IVV,89,14,1.290032935,0.388504199
IVV,89,15,1.290415356,0.388504199
IVV,89,16,1.289171549,0.388588589
IVV,89,17,1.28954773,0.388588589
IVV,89,18,1.291539116,0.388504199
IVV,89,19,1.291916211,0.388504199
IVV,89,20,1.293915348,0.388419457
IVV,90,5,10.02984379,9.14417137
IVV,90,6,9.402337176,6.278025627
IVV,90,7,4.458838904,1.319809783
IVV,90,8,2.248471424,0.388504199
IVV,90,9,1.288536459,0.388504199
IVV,90,10,1.288536459,0.388504199
IVV,90,11,1.287293931,0.388588589
IVV,90,12,1.287669017,0.388588589
IVV,90,13,1.288044322,0.388588589
IVV,90,14,1.290032935,0.388504199
IVV,90,15,1.290415356,0.388504199
IVV,90,16,1.289171549,0.388588589
IVV,90,17,1.28954773,0.388588589
IVV,90,18,1.291539116,0.388504199
IVV,90,19,1.291916211,0.388504199
IVV,90,20,1.293915348,0.388419457
EPS,60,5,-39.50472124,99.93198446
EPS,60,6,-34.63157876,99.84745416
EPS,60,7,-35.4043815,99.88845694
EPS,60,8,-36.30273646,99.8978927
EPS,60,9,-33.26954408,99.82137041
EPS,60,10,-28.33535009,99.68518507
EPS,60,11,-30.35578834,99.75139614
EPS,60,12,-27.55046229,99.59060007
EPS,60,13,-25.92446586,99.55066186
EPS,60,14,-21.75739995,99.20650644
EPS,60,15,-22.11286289,99.05917003
EPS,60,16,-18.01625294,98.36870766
EPS,60,17,-17.37981987,98.67822536
EPS,60,18,-17.27982194,98.52105053
EPS,60,19,-17.8676304,98.41481402
EPS,60,20,-17.47488576,98.6167822
EPS,61,5,-36.26005943,99.85159713
EPS,61,6,-35.50928754,99.87687332
EPS,61,7,-33.76964922,99.8454158
EPS,61,8,-27.99876253,99.55798966
EPS,61,9,-30.08481491,99.69373594
EPS,61,10,-25.25281703,99.52719621
EPS,61,11,-25.32769568,99.44991926
EPS,61,12,-22.25992649,99.04032794
EPS,61,13,-19.02200023,98.85906239
EPS,61,14,-15.19129456,98.27333203
EPS,61,15,-18.77462684,99.09422421
EPS,61,16,-11.59360634,97.37789508
EPS,61,17,-12.42371006,98.28965444
EPS,61,18,-8.544863502,96.93910572
EPS,61,19,-7.23366383,95.35948205
EPS,61,20,-10.90798341,96.45597561
EPS,62,5,-32.98875517,99.67547663
EPS,62,6,-31.79789383,99.74717251
EPS,62,7,-28.55692197,99.54677198
EPS,62,8,-24.74611619,99.24858074
EPS,62,9,-22.58793876,99.24745303
EPS,62,10,-25.15884273,99.49957519
EPS,62,11,-19.1107619,98.62602828
EPS,62,12,-17.46068858,98.71367853
EPS,62,13,-14.70867411,98.50198989
EPS,62,14,-10.96348583,97.24746819
EPS,62,15,-8.851725465,96.18636439
EPS,62,16,-6.534984036,95.47240075
EPS,62,17,-5.690808813,95.18135901
EPS,62,18,-9.189865646,97.60520453
EPS,62,19,-11.99058822,98.03624615
EPS,62,20,-12.76118958,97.98733666
EPS,63,5,-33.55169449,99.73109363
EPS,63,6,-29.8206857,99.58586493
EPS,63,7,-26.61223878,99.45393865
EPS,63,8,-23.81086518,99.31346683
EPS,63,9,-20.62821126,98.66481683
EPS,63,10,-13.86156833,96.68140023
EPS,63,11,-15.98979647,98.30164074
EPS,63,12,-10.00574754,97.30973378
EPS,63,13,-8.996969421,96.71912346
EPS,63,14,-2.524272186,93.31681829
EPS,63,15,-4.494303275,93.60742747
EPS,63,16,-6.991828022,95.4778201
EPS,63,17,-2.101074889,94.28134359
EPS,63,18,-4.840047901,95.03993694
EPS,63,19,-1.091345682,89.69814802
EPS,63,20,-5.179538503,90.65516847
EPS,64,5,-30.66144168,99.53750285
EPS,64,6,-24.36716102,98.66439692
EPS,64,7,-22.8354408,98.88208327
EPS,64,8,-16.9127565,98.15461552
EPS,64,9,-12.23212394,96.03505479
EPS,64,10,-10.38582136,96.84003461
EPS,64,11,-7.340548315,94.99389105
EPS,64,12,-8.651676639,96.15033188
EPS,64,13,-3.895732025,94.29572353
EPS,64,14,-5.717375931,94.71311181
EPS,64,15,-10.06524245,96.68164406
EPS,64,16,-7.971956534,95.6343458
EPS,64,17,-3.339451207,94.56980581
EPS,64,18,-2.302393657,92.38341555
EPS,64,19,-3.802121427,90.69649744
EPS,64,20,-3.69574682,90.12483261
EPS,65,5,-28.35099903,99.38139654
EPS,65,6,-21.92659289,98.06673399
EPS,65,7,-18.05547551,97.48557897
EPS,65,8,-9.062761261,94.91177206
EPS,65,9,-4.101208485,93.78992851
EPS,65,10,-4.253987877,93.92852311
EPS,65,11,-5.222451013,94.37455271
EPS,65,12,-2.409631343,91.79145924
EPS,65,13,-6.756856248,93.14735468
EPS,65,14,-3.933386789,93.44899295
EPS,65,15,-3.904407394,91.90787539
EPS,65,16,-2.254106543,85.29470962
EPS,65,17,1.129668993,83.82039211
EPS,65,18,0.910579801,82.61671657
EPS,65,19,0.920640373,85.45359581
EPS,65,20,0.787983345,80.70450494
EPS,66,5,-24.3572609,98.89020859
EPS,66,6,-19.73675364,98.07956593
EPS,66,7,-9.887913386,94.60467137
EPS,66,8,-9.368021768,94.8630095
EPS,66,9,-4.949257505,94.09839548
EPS,66,10,-3.718859349,93.49213027
EPS,66,11,-2.984933732,92.59619571
EPS,66,12,-3.198448626,90.74872091
EPS,66,13,-0.423505856,91.78830073
EPS,66,14,1.645939974,89.95654283
EPS,66,15,-0.417634058,83.44026701
EPS,66,16,0.510627072,77.13404992
EPS,66,17,1.749455888,74.11774567
EPS,66,18,3.307720334,73.15711848
EPS,66,19,3.514359431,69.72901555
EPS,66,20,4.311674642,56.5596149
EPS,67,5,-19.34266243,98.23217808
EPS,67,6,-19.05221912,97.40668401
EPS,67,7,-14.81720594,95.14346147
EPS,67,8,-5.571766536,87.69483259
EPS,67,9,-5.618343517,91.08177471
EPS,67,10,-2.904787539,90.6505565
EPS,67,11,-1.226745225,86.16151222
EPS,67,12,-2.890764196,89.41657996
EPS,67,13,-3.098507865,85.23412341
EPS,67,14,0.405430373,71.59844295
EPS,67,15,1.484081638,71.10151594
EPS,67,16,5.216635321,64.69292881
EPS,67,17,10.17641922,56.95359629
EPS,67,18,10.12479949,58.17208191
EPS,67,19,11.11779845,46.78317753
EPS,67,20,9.819089053,46.78322819
EPS,68,5,-19.76738186,97.95559968
EPS,68,6,-15.80222516,96.02142908
EPS,68,7,-12.38089059,93.53001402
EPS,68,8,-9.016986592,88.23723925
EPS,68,9,-5.42685192,82.09908202
EPS,68,10,-4.90806554,83.09981848
EPS,68,11,-4.751241551,85.29838282
EPS,68,12,-0.61122705,75.60165873
EPS,68,13,1.229440619,69.99576694
EPS,68,14,7.310932591,59.39105566
EPS,68,15,8.293571925,51.26912183
EPS,68,16,13.96700413,45.45345866
EPS,68,17,16.78360377,48.13305947
EPS,68,18,18.11346169,40.40492694
EPS,68,19,14.96012769,37.89044339
EPS,68,20,13.51823027,37.8904504
EPS,69,5,-17.22757204,96.93181892
EPS,69,6,-16.07131997,96.21038445
EPS,69,7,-10.50207552,91.0127622
EPS,69,8,-10.7391807,92.29891196
EPS,69,9,-4.718545173,87.89856567
EPS,69,10,-5.074057859,85.83830677
EPS,69,11,-0.9727794,74.25105105
EPS,69,12,1.28215426,66.24014014
EPS,69,13,7.26369111,57.3228308
EPS,69,14,11.71696993,47.52120054
EPS,69,15,15.1053526,41.25825207
EPS,69,16,15.19390987,35.70968361
EPS,69,17,17.2924828,36.16528791
EPS,69,18,18.85837254,34.4888519
EPS,69,19,20.40190253,32.47498765
EPS,69,20,14.90990474,28.87936401
EPS,70,5,-19.81312151,97.85303617
EPS,70,6,-15.36302771,95.64255429
EPS,70,7,-8.696800065,90.06374351
EPS,70,8,-6.75131766,89.56050524
EPS,70,9,-10.31651846,90.83065165
EPS,70,10,-0.020604049,76.46254949
EPS,70,11,2.715751881,67.18688689
EPS,70,12,5.874700071,50.38190259
EPS,70,13,10.57365158,41.74167881
EPS,70,14,13.9084985,43.337519
EPS,70,15,12.79781686,40.03580146
EPS,70,16,14.39227923,39.67043022
EPS,70,17,20.59266419,29.45381249
EPS,70,18,18.70615493,28.49486987
EPS,70,19,14.27054494,30.77985786
EPS,70,20,10.75210265,39.52320194
EPS,71,5,-16.6905827,97.26995886
EPS,71,6,-7.651248687,87.07227157
EPS,71,7,-6.719501658,88.98737277
EPS,71,8,-5.277352011,82.82106505
EPS,71,9,-3.142596618,84.15869551
EPS,71,10,0.569585902,80.78274696
EPS,71,11,4.038784513,61.99335371
EPS,71,12,7.773692639,46.20231134
EPS,71,13,11.67125865,46.20228241
EPS,71,14,10.15937073,43.20310524
EPS,71,15,11.73417465,35.71287507
EPS,71,16,14.19819574,29.57349817
EPS,71,17,14.61593965,28.72852182
EPS,71,18,14.36832357,32.29475589
EPS,71,19,11.2502217,31.44982492
EPS,71,20,11.27816375,24.713439
EPS,72,5,-12.5941555,94.94652111
EPS,72,6,-5.860337214,85.83839862
EPS,72,7,-8.602453947,90.62742822
EPS,72,8,-3.187507691,84.79574503
EPS,72,9,1.921672338,71.54245422
EPS,72,10,3.995921437,66.66078113
EPS,72,11,5.294735878,54.56686687
EPS,72,12,10.36322538,44.10241453
EPS,72,13,9.056429441,36.40071683
EPS,72,14,11.63820112,33.70166089
EPS,72,15,12.73683174,33.83143143
EPS,72,16,11.52276574,28.1965966
EPS,72,17,12.15087361,25.42777536
EPS,72,18,12.16505806,28.63908958
EPS,72,19,10.81223986,20.47359411
EPS,72,20,8.377848054,14.5121465
EPS,73,5,-9.061882902,91.94399826
EPS,73,6,-3.352641614,83.88481779
EPS,73,7,-3.381709071,81.8260608
EPS,73,8,0.126731214,77.66537933
EPS,73,9,5.92575147,63.39317563
EPS,73,10,7.557595593,52.1691973
EPS,73,11,8.475122166,40.85925926
EPS,73,12,8.051157283,45.36386386
EPS,73,13,11.47841487,34.32082082
EPS,73,14,13.95771753,33.70166089
EPS,73,15,11.0745422,33.83143143
EPS,73,16,10.608984,28.1965966
EPS,73,17,12.12739171,24.65645478
EPS,73,18,12.2643039,18.20010457
EPS,73,19,9.655146067,14.51209922
EPS,73,20,7.333704003,11.04147153
EPS,74,5,-2.461653548,81.2750667
EPS,74,6,0.90633676,80.55855242
EPS,74,7,-0.02516731,73.1912826
EPS,74,8,4.119749493,65.73255874
EPS,74,9,4.952669941,51.56023145
EPS,74,10,7.397601141,43.95211091
EPS,74,11,8.324805935,40.85925926
EPS,74,12,7.600995408,40.97007007
EPS,74,13,9.692889804,34.32082082
EPS,74,14,10.20009695,33.70166089
EPS,74,15,8.583125487,33.83143143
EPS,74,16,10.30440422,28.1965966
EPS,74,17,12.42818419,11.04153371
EPS,74,18,11.55776456,11.04150862
EPS,74,19,9.021606595,9.693535032
EPS,74,20,5.39154328,8.512798249
EPS,75,5,0.562670316,72.56734636
EPS,75,6,0.163175663,77.5401281
EPS,75,7,3.859415684,65.60357335
EPS,75,8,8.076379989,50.92019335
EPS,75,9,6.578889563,43.95207861
EPS,75,10,9.268179658,40.83814912
EPS,75,11,7.506588926,40.85925926
EPS,75,12,8.471458704,40.97007007
EPS,75,13,9.427233759,34.32082082
EPS,75,14,7.34968645,33.70166089
EPS,75,15,6.82699351,33.83143143
EPS,75,16,7.983117747,28.1965966
EPS,75,17,10.87859979,8.512807883
EPS,75,18,10.88924314,8.512821801
EPS,75,19,7.84992849,8.51282149
EPS,75,20,5.610813434,8.512789198
EPS,76,5,4.714577784,73.16779024
EPS,76,6,5.678147071,68.35276242
EPS,76,7,4.745564885,62.02071278
EPS,76,8,5.101847477,49.94900133
EPS,76,9,6.598567174,40.8381713
EPS,76,10,7.819281675,40.83814912
EPS,76,11,8.152709527,40.85925926
EPS,76,12,9.894139626,40.97007007
EPS,76,13,7.57207997,34.32082082
EPS,76,14,8.869796292,33.70166089
EPS,76,15,7.259586057,33.83143143
EPS,76,16,6.780050916,28.1965966
EPS,76,17,8.79033839,8.512790352
EPS,76,18,6.953614395,5.408287355
EPS,76,19,5.004856771,5.408285765
EPS,76,20,4.239753634,5.40826888
EPS,77,5,-1.21421222,82.59214328
EPS,77,6,2.643642504,71.0665847
EPS,77,7,8.974764505,52.57388082
EPS,77,8,9.399822277,31.21787446
EPS,77,9,8.249896845,36.05393712
EPS,77,10,8.221716876,40.83814912
EPS,77,11,6.769006809,40.85925926
EPS,77,12,6.930974515,40.97007007
EPS,77,13,8.336722167,34.32082082
EPS,77,14,7.127872194,33.70166089
EPS,77,15,5.475200022,33.83143143
EPS,77,16,6.106929787,28.1965966
EPS,77,17,6.41968542,5.408256515
EPS,77,18,6.259830308,5.408324076
EPS,77,19,4.279487045,4.686727238
EPS,77,20,3.947714265,4.68669534
EPS,78,5,0.447009383,83.82084057
EPS,78,6,4.929649741,64.50817196
EPS,78,7,10.83802797,33.8818227
EPS,78,8,10.73185383,22.22339121
EPS,78,9,11.65791547,21.07642859
EPS,78,10,9.894335581,36.05392477
EPS,78,11,7.768054956,36.07677678
EPS,78,12,7.009332689,40.97007007
EPS,78,13,6.3936752,34.32082082
EPS,78,14,6.832084066,33.70166089
EPS,78,15,5.359836742,33.83143143
EPS,78,16,4.055994998,28.1965966
EPS,78,17,6.286549373,4.686759363
EPS,78,18,5.458970805,4.686756217
EPS,78,19,3.083456916,4.686698164
EPS,78,20,2.823156841,4.68675133
EPS,79,5,2.404933933,78.15109924
EPS,79,6,9.761295591,56.53803336
EPS,79,7,11.42517902,34.80646031
EPS,79,8,10.61934074,24.71094641
EPS,79,9,10.70474615,21.07642859
EPS,79,10,10.82622677,21.07642345
EPS,79,11,7.396130396,36.07677678
EPS,79,12,6.790313745,36.1964965
EPS,79,13,6.942211279,29.00960961
EPS,79,14,6.926507127,28.1966881
EPS,79,15,3.047289394,33.83143143
EPS,79,16,3.902010221,28.1965966
EPS,79,17,4.374851826,4.686692166
EPS,79,18,4.491302896,1.289146634
EPS,79,19,2.852572955,0.388504199
EPS,79,20,2.855060723,0.388419457
EPS,80,5,4.578339089,75.38789259
EPS,80,6,8.171314794,52.54986695
EPS,80,7,12.20292769,32.79049045
EPS,80,8,11.05092469,19.00552795
EPS,80,9,10.53857326,21.25241653
EPS,80,10,10.59974419,21.07642345
EPS,80,11,9.218532177,21.1046046
EPS,80,12,8.585377277,21.25235235
EPS,80,13,8.066121738,12.38218218
EPS,80,14,7.155261889,4.686724504
EPS,80,15,2.695104993,28.19647784
EPS,80,16,2.065363481,28.1965966
EPS,80,17,4.145289212,2.062162162
EPS,80,18,4.288562935,0.388465722
EPS,80,19,2.852572955,0.388504199
EPS,80,20,2.582338924,0.388419457
EPS,81,5,5.613570323,69.98153585
EPS,81,6,10.25902037,44.35818432
EPS,81,7,11.99656635,27.55764176
EPS,81,8,11.29151198,20.30781834
EPS,81,9,10.40044821,12.65129364
EPS,81,10,11.05229012,12.38219062
EPS,81,11,8.921894747,21.1046046
EPS,81,12,7.452057815,21.25235235
EPS,81,13,5.959539887,12.38218218
EPS,81,14,5.995777963,2.062253282
EPS,81,15,4.404671395,2.062014557
EPS,81,16,4.14406312,2.062162162
EPS,81,17,4.14121624,2.062162162
EPS,81,18,4.012204036,0.388465722
EPS,81,19,1.291916211,0.388504199
EPS,81,20,1.293915348,0.388419457
EPS,82,5,7.883298713,53.89635008
EPS,82,6,13.72522911,36.36782758
EPS,82,7,12.94505083,20.65129518
EPS,82,8,11.7583982,14.6906102
EPS,82,9,10.22282054,12.38222129
EPS,82,10,11.08106061,12.38219062
EPS,82,11,9.025249487,12.38218218
EPS,82,12,5.482833993,12.38218218
EPS,82,13,4.989972562,12.38218218
EPS,82,14,5.31281109,2.062253282
EPS,82,15,4.144499408,2.062014557
EPS,82,16,2.887395446,2.062162162
EPS,82,17,2.561913675,2.062162162
EPS,82,18,2.706570527,0.388465722
EPS,82,19,1.291916211,0.388504199
EPS,82,20,1.293915348,0.388419457
EPS,83,5,9.370828129,38.9363339
EPS,83,6,11.84794623,27.40250759
EPS,83,7,11.11022189,20.21119937
EPS,83,8,11.58431107,12.1524401
EPS,83,9,10.0914611,12.38222129
EPS,83,10,10.84084969,12.38219062
EPS,83,11,5.167326636,12.38218218
EPS,83,12,5.48753143,12.38218218
EPS,83,13,4.118927359,12.38218218
EPS,83,14,3.93142804,0.388536198
EPS,83,15,2.70418614,0.388465722
EPS,83,16,2.703345711,0.388467837
EPS,83,17,1.28954773,0.388588589
EPS,83,18,1.291539116,0.388504199
EPS,83,19,1.291916211,0.388504199
EPS,83,20,1.293915348,0.388419457
EPS,84,5,8.113410846,43.46339949
EPS,84,6,9.457618516,30.0319778
EPS,84,7,9.608572156,17.94904131
EPS,84,8,9.623060812,8.392983668
EPS,84,9,10.30706272,6.704804805
EPS,84,10,6.395613166,3.50477931
EPS,84,11,4.041822136,1.18570647
EPS,84,12,2.691957264,1.289300098
EPS,84,13,2.498805547,0.388701091
EPS,84,14,2.172360732,0.388616461
EPS,84,15,1.290415356,0.388504199
EPS,84,16,1.289171549,0.388588589
EPS,84,17,1.28954773,0.388588589
EPS,84,18,1.291539116,0.388504199
EPS,84,19,1.291916211,0.388504199
EPS,84,20,1.293915348,0.388419457
EPS,85,5,10.4295938,38.32239398
EPS,85,6,9.826271507,24.8718624
EPS,85,7,8.635858979,12.39679895
EPS,85,8,9.476067724,8.393003538
EPS,85,9,5.617199831,6.704804805
EPS,85,10,4.964634496,1.185670486
EPS,85,11,3.020021872,1.289300098
EPS,85,12,2.173454662,0.388701091
EPS,85,13,1.292000854,0.388588589
EPS,85,14,1.290032935,0.388504199
EPS,85,15,1.290415356,0.388504199
EPS,85,16,1.289171549,0.388588589
EPS,85,17,1.28954773,0.388588589
EPS,85,18,1.291539116,0.388504199
EPS,85,19,1.291916211,0.388504199
EPS,85,20,1.293915348,0.388419457
EPS,86,5,9.387185477,37.71160305
EPS,86,6,8.913352555,15.9972109
EPS,86,7,6.638550896,11.18297432
EPS,86,8,7.14464769,3.504765244
EPS,86,9,3.374379506,6.704804805
EPS,86,10,2.891237992,1.289212531
EPS,86,11,1.29125434,0.388588589
EPS,86,12,1.291630587,0.388588589
EPS,86,13,1.288044322,0.388588589
EPS,86,14,1.290032935,0.388504199
EPS,86,15,1.290415356,0.388504199
EPS,86,16,1.289171549,0.388588589
EPS,86,17,1.28954773,0.388588589
EPS,86,18,1.291539116,0.388504199
EPS,86,19,1.291916211,0.388504199
EPS,86,20,1.293915348,0.388419457
EPS,87,5,8.862041843,27.22571269
EPS,87,6,7.418275101,15.82583424
EPS,87,7,6.177745305,6.975762864
EPS,87,8,5.023682489,4.091436749
EPS,87,9,3.464008163,0.324442808
EPS,87,10,2.045338019,0.388599162
EPS,87,11,1.29125434,0.388588589
EPS,87,12,1.287669017,0.388588589
EPS,87,13,1.288044322,0.388588589
EPS,87,14,1.290032935,0.388504199
EPS,87,15,1.290415356,0.388504199
EPS,87,16,1.289171549,0.388588589
EPS,87,17,1.28954773,0.388588589
EPS,87,18,1.291539116,0.388504199
EPS,87,19,1.291916211,0.388504199
EPS,87,20,1.293915348,0.388419457
EPS,88,5,8.735150381,26.92962833
